data,variavel,valor
2019-08-01,Semi-duráveis,0.25
2019-08-01,Serviços,0.07
2019-09-01,Alimentos,-0.7
2019-09-01,Comercializáveis,0.14
2019-09-01,Duráveis,-0.35
2019-09-01,Industriais,0.11
2019-09-01,Livres,-0.1
2019-09-01,Monitorados,0.12
2019-09-01,Não comercializáveis,-0.29
2019-09-01,Não-duráveis,-0.3
2019-09-01,Semi-duráveis,0.14
2019-09-01,Serviços,0.04
2019-10-01,Alimentos,-0.03
2019-10-01,Comercializáveis,0.36
2019-10-01,Duráveis,-0.17
2019-10-01,Industriais,0.3
2019-10-01,Livres,0.18
2019-10-01,Monitorados,-0.11
2019-10-01,Não comercializáveis,0.03
2019-10-01,Não-duráveis,0.19
2019-10-01,Semi-duráveis,0.41
2019-10-01,Serviços,0.19
2019-11-01,Alimentos,1.01
2019-11-01,Comercializáveis,0.79
2019-11-01,Duráveis,-0.2
2019-11-01,Industriais,0.11
2019-11-01,Livres,0.35
2019-11-01,Monitorados,0.97
2019-11-01,Não comercializáveis,-0.01
2019-11-01,Não-duráveis,0.82
2019-11-01,Semi-duráveis,0.12
2019-11-01,Serviços,0.2
2019-12-01,Alimentos,4.69
2019-12-01,Comercializáveis,1.94
2019-12-01,Duráveis,-0.4
2019-12-01,Industriais,0.26
2019-12-01,Livres,1.44
2019-12-01,Monitorados,0.35
2019-12-01,Não comercializáveis,1.01
2019-12-01,Não-duráveis,3.55
2019-12-01,Semi-duráveis,0.04
2019-12-01,Serviços,0.73
2020-01-01,Alimentos,0.2
2020-01-01,Comercializáveis,-0.28
2020-01-01,Duráveis,0.15
2020-01-01,Industriais,-0.23
2020-01-01,Livres,0.1
2020-01-01,Monitorados,0.51
2020-01-01,Não comercializáveis,0.37
2020-01-01,Não-duráveis,-0.14
2020-01-01,Semi-duráveis,-0.23
2020-01-01,Serviços,0.28
2020-02-01,Alimentos,0.06
2020-02-01,Comercializáveis,0.02
2020-02-01,Duráveis,0.02
2020-02-01,Industriais,0.24
2020-02-01,Livres,0.44
2020-02-01,Monitorados,-0.28
2020-02-01,Não comercializáveis,0.71
2020-02-01,Não-duráveis,0.46
2020-02-01,Semi-duráveis,-0.5
2020-02-01,Serviços,0.68
2020-03-01,Alimentos,1.4
2020-03-01,Comercializáveis,0.14
2020-03-01,Duráveis,-0.2
2020-03-01,Industriais,-0.06
2020-03-01,Livres,0.17
2020-03-01,Monitorados,-0.22
2020-03-01,Não comercializáveis,0.18
2020-03-01,Não-duráveis,0.9
2020-03-01,Semi-duráveis,0.18
2020-03-01,Serviços,-0.14
2020-04-01,Alimentos,2.24
2020-04-01,Comercializáveis,-0.25
2020-04-01,Duráveis,-0.87
2020-04-01,Industriais,-0.74
2020-04-01,Livres,0.3
2020-04-01,Monitorados,-2.06
2020-04-01,Não comercializáveis,0.68
2020-04-01,Não-duráveis,1.05
2020-04-01,Semi-duráveis,-0.02
2020-04-01,Serviços,0.25
2020-05-01,Alimentos,0.33
2020-05-01,Comercializáveis,0.05
2020-05-01,Duráveis,0.5
2020-05-01,Industriais,0.0
2020-05-01,Livres,-0.16
2020-05-01,Monitorados,-1.02
2020-05-01,Não comercializáveis,-0.29
2020-05-01,Não-duráveis,0.11
2020-05-01,Semi-duráveis,-0.45
2020-05-01,Serviços,-0.45
2020-06-01,Alimentos,0.45
2020-06-01,Comercializáveis,0.43
2020-06-01,Duráveis,0.79
2020-06-01,Industriais,0.29
2020-06-01,Livres,0.04
2020-06-01,Monitorados,0.89
2020-06-01,Não comercializáveis,-0.22
2020-06-01,Não-duráveis,0.34
2020-06-01,Semi-duráveis,-0.33
2020-06-01,Serviços,-0.26
2020-07-01,Alimentos,0.14
2020-07-01,Comercializáveis,0.63
2020-07-01,Duráveis,0.63
2020-07-01,Industriais,0.29
2020-07-01,Livres,0.06
2020-07-01,Monitorados,1.23
2020-07-01,Não comercializáveis,-0.33
2020-07-01,Não-duráveis,0.23
2020-07-01,Semi-duráveis,-0.44
2020-07-01,Serviços,-0.1
2020-08-01,Alimentos,1.15
2020-08-01,Comercializáveis,0.71
2020-08-01,Duráveis,0.14
2020-08-01,Industriais,0.22
2020-08-01,Livres,0.05
2020-08-01,Monitorados,0.78
2020-08-01,Não comercializáveis,-0.39
2020-08-01,Não-duráveis,1.11
2020-08-01,Semi-duráveis,-0.6
2020-08-01,Serviços,-0.47
2020-09-01,Alimentos,2.89
2020-09-01,Comercializáveis,1.51
2020-09-01,Duráveis,0.54
2020-09-01,Industriais,0.58
2020-09-01,Livres,0.82
2020-09-01,Monitorados,0.13
2020-09-01,Não comercializáveis,0.33
2020-09-01,Não-duráveis,2.17
2020-09-01,Semi-duráveis,0.44
2020-09-01,Serviços,0.17
2020-10-01,Alimentos,2.57
2020-10-01,Comercializáveis,1.71
2020-10-01,Duráveis,0.95
2020-10-01,Industriais,0.97
2020-10-01,Livres,1.08
2020-10-01,Monitorados,0.23
2020-10-01,Não comercializáveis,0.63
2020-10-01,Não-duráveis,2.03
2020-10-01,Semi-duráveis,1.03
2020-10-01,Serviços,0.55
2020-11-01,Alimentos,3.33
2020-11-01,Comercializáveis,1.61
2020-11-01,Duráveis,0.79
2020-11-01,Industriais,0.66
2020-11-01,Livres,1.06
2020-11-01,Monitorados,0.41
2020-11-01,Não comercializáveis,0.67
2020-11-01,Não-duráveis,2.51
2020-11-01,Semi-duráveis,0.19
2020-11-01,Serviços,0.39
2020-12-01,Alimentos,2.12
2020-12-01,Comercializáveis,1.58
2020-12-01,Duráveis,1.01
2020-12-01,Industriais,0.91
2020-12-01,Livres,1.11
2020-12-01,Monitorados,2.04
2020-12-01,Não comercializáveis,0.78
2020-12-01,Não-duráveis,1.75
2020-12-01,Semi-duráveis,0.67
2020-12-01,Serviços,0.83
2021-01-01,Alimentos,1.06
2021-01-01,Comercializáveis,0.63
2021-01-01,Duráveis,0.91
2021-01-01,Industriais,0.61
2021-01-01,Livres,0.44
2021-01-01,Monitorados,-0.29
2021-01-01,Não comercializáveis,0.3
2021-01-01,Não-duráveis,0.88
2021-01-01,Semi-duráveis,0.23
2021-01-01,Serviços,0.07
2021-02-01,Alimentos,0.28
2021-02-01,Comercializáveis,0.73
2021-02-01,Duráveis,0.46
2021-02-01,Industriais,0.81
2021-02-01,Livres,0.58
2021-02-01,Monitorados,1.69
2021-02-01,Não comercializáveis,0.45
2021-02-01,Não-duráveis,0.71
2021-02-01,Semi-duráveis,0.43
2021-02-01,Serviços,0.55
2021-03-01,Alimentos,-0.17
2021-03-01,Comercializáveis,0.59
2021-03-01,Duráveis,0.66
2021-03-01,Industriais,0.82
2021-03-01,Livres,0.28
2021-03-01,Monitorados,2.81
2021-03-01,Não comercializáveis,0.05
2021-03-01,Não-duráveis,0.32
2021-03-01,Semi-duráveis,0.43
2021-03-01,Serviços,0.12
2021-04-01,Alimentos,0.47
2021-04-01,Comercializáveis,0.47
2021-04-01,Duráveis,0.73
2021-04-01,Industriais,0.53
2021-04-01,Livres,0.28
2021-04-01,Monitorados,0.38
2021-04-01,Não comercializáveis,0.14
2021-04-01,Não-duráveis,0.4
2021-04-01,Semi-duráveis,0.53
2021-04-01,Serviços,0.05
2021-05-01,Alimentos,0.23
2021-05-01,Comercializáveis,0.98
2021-05-01,Duráveis,1.01
2021-05-01,Industriais,1.28
2021-05-01,Livres,0.38
2021-05-01,Monitorados,2.11
2021-05-01,Não comercializáveis,-0.07
2021-05-01,Não-duráveis,0.8
2021-05-01,Semi-duráveis,0.88
2021-05-01,Serviços,-0.15
2021-06-01,Alimentos,0.33
2021-06-01,Comercializáveis,0.8
2021-06-01,Duráveis,0.56
2021-06-01,Industriais,0.79
2021-06-01,Livres,0.43
2021-06-01,Monitorados,0.81
2021-06-01,Não comercializáveis,0.16
2021-06-01,Não-duráveis,0.51
2021-06-01,Semi-duráveis,1.1
2021-06-01,Serviços,0.23
2021-07-01,Alimentos,0.78
2021-07-01,Comercializáveis,0.56
2021-07-01,Duráveis,0.93
2021-07-01,Industriais,0.69
2021-07-01,Livres,0.7
2021-07-01,Monitorados,1.68
2021-07-01,Não comercializáveis,0.8
2021-07-01,Não-duráveis,0.63
2021-07-01,Semi-duráveis,0.76
2021-07-01,Serviços,0.67
2021-08-01,Alimentos,1.63
2021-08-01,Comercializáveis,1.08
2021-08-01,Duráveis,1.36
2021-08-01,Industriais,1.02
2021-08-01,Livres,0.84
2021-08-01,Monitorados,0.95
2021-08-01,Não comercializáveis,0.67
2021-08-01,Não-duráveis,1.3
2021-08-01,Semi-duráveis,0.93
2021-08-01,Serviços,0.39
2021-09-01,Alimentos,1.19
2021-09-01,Comercializáveis,1.1
2021-09-01,Duráveis,1.13
2021-09-01,Industriais,1.04
2021-09-01,Livres,0.88
2021-09-01,Monitorados,1.93
2021-09-01,Não comercializáveis,0.71
2021-09-01,Não-duráveis,1.28
2021-09-01,Semi-duráveis,0.35
2021-09-01,Serviços,0.63
2021-10-01,Alimentos,1.32
2021-10-01,Comercializáveis,1.22
2021-10-01,Duráveis,1.37
2021-10-01,Industriais,1.4
2021-10-01,Livres,1.21
2021-10-01,Monitorados,1.35
2021-10-01,Não comercializáveis,1.21
2021-10-01,Não-duráveis,1.31
2021-10-01,Semi-duráveis,1.6
2021-10-01,Serviços,1.04
2021-11-01,Alimentos,0.04
2021-11-01,Comercializáveis,0.58
2021-11-01,Duráveis,1.66
2021-11-01,Industriais,0.98
2021-11-01,Livres,0.45
2021-11-01,Monitorados,2.3
2021-11-01,Não comercializáveis,0.34
2021-11-01,Não-duráveis,0.04
2021-11-01,Semi-duráveis,0.97
2021-11-01,Serviços,0.27
2021-12-01,Alimentos,0.79
2021-12-01,Comercializáveis,1.58
2021-12-01,Duráveis,1.42
2021-12-01,Industriais,1.41
2021-12-01,Livres,0.99
2021-12-01,Monitorados,0.05
2021-12-01,Não comercializáveis,0.54
2021-12-01,Não-duráveis,0.88
2021-12-01,Semi-duráveis,1.83
2021-12-01,Serviços,0.79
2022-01-01,Alimentos,1.44
2022-01-01,Comercializáveis,1.15
2022-01-01,Duráveis,1.74
2022-01-01,Industriais,1.22
2022-01-01,Livres,0.87
2022-01-01,Monitorados,-0.35
2022-01-01,Não comercializáveis,0.66
2022-01-01,Não-duráveis,1.15
2022-01-01,Semi-duráveis,1.11
2022-01-01,Serviços,0.39
2022-02-01,Alimentos,1.65
2022-02-01,Comercializáveis,0.95
2022-02-01,Duráveis,1.61
2022-02-01,Industriais,1.11
2022-02-01,Livres,1.34
2022-02-01,Monitorados,0.12
2022-02-01,Não comercializáveis,1.64
2022-02-01,Não-duráveis,1.25
2022-02-01,Semi-duráveis,1.08
2022-02-01,Serviços,1.36
2022-03-01,Alimentos,3.09
2022-03-01,Comercializáveis,1.4
2022-03-01,Duráveis,0.52
2022-03-01,Industriais,1.21
2022-03-01,Livres,1.24
2022-03-01,Monitorados,2.65
2022-03-01,Não comercializáveis,1.12
2022-03-01,Não-duráveis,2.71
2022-03-01,Semi-duráveis,1.55
2022-03-01,Serviços,0.45
2022-04-01,Alimentos,2.59
2022-04-01,Comercializáveis,1.42
2022-04-01,Duráveis,0.7
2022-04-01,Industriais,1.22
2022-04-01,Livres,1.25
2022-04-01,Monitorados,0.55
2022-04-01,Não comercializáveis,1.11
2022-04-01,Não-duráveis,2.4
2022-04-01,Semi-duráveis,1.19
2022-04-01,Serviços,0.66
2022-05-01,Alimentos,0.43
2022-05-01,Comercializáveis,1.04
2022-05-01,Duráveis,0.62
2022-05-01,Industriais,1.06
2022-05-01,Livres,0.83
2022-05-01,Monitorados,-0.51
2022-05-01,Não comercializáveis,0.66
2022-05-01,Não-duráveis,0.62
2022-05-01,Semi-duráveis,1.88
2022-05-01,Serviços,0.85
2022-06-01,Alimentos,0.63
2022-06-01,Comercializáveis,0.5
2022-06-01,Duráveis,0.69
2022-06-01,Industriais,0.58
2022-06-01,Livres,0.74
2022-06-01,Monitorados,0.48
2022-06-01,Não comercializáveis,0.93
2022-06-01,Não-duráveis,0.35
2022-06-01,Semi-duráveis,1.41
2022-06-01,Serviços,0.9
2022-07-01,Alimentos,1.47
2022-07-01,Comercializáveis,0.24
2022-07-01,Duráveis,0.1
2022-07-01,Industriais,-0.11
2022-07-01,Livres,0.65
2022-07-01,Monitorados,-4.35
2022-07-01,Não comercializáveis,0.96
2022-07-01,Não-duráveis,0.72
2022-07-01,Semi-duráveis,0.46
2022-07-01,Serviços,0.8
2022-08-01,Alimentos,0.01
2022-08-01,Comercializáveis,0.74
2022-08-01,Duráveis,0.34
2022-08-01,Industriais,0.82
2022-08-01,Livres,0.39
2022-08-01,Monitorados,-2.55
2022-08-01,Não comercializáveis,0.14
2022-08-01,Não-duráveis,0.3
2022-08-01,Semi-duráveis,1.45
2022-08-01,Serviços,0.28
2022-09-01,Alimentos,-0.86
2022-09-01,Comercializáveis,0.02
2022-09-01,Duráveis,-0.2
2022-09-01,Industriais,0.05
2022-09-01,Livres,0.02
2022-09-01,Monitorados,-1.21
2022-09-01,Não comercializáveis,0.02
2022-09-01,Não-duráveis,-0.79
2022-09-01,Semi-duráveis,1.41
2022-09-01,Serviços,0.4
2022-10-01,Alimentos,0.8
2022-10-01,Comercializáveis,0.8
2022-10-01,Duráveis,0.06
2022-10-01,Industriais,0.75
2022-10-01,Livres,0.73
2022-10-01,Monitorados,0.18
2022-10-01,Não comercializáveis,0.67
2022-10-01,Não-duráveis,1.05
2022-10-01,Semi-duráveis,0.99
2022-10-01,Serviços,0.67
2022-11-01,Alimentos,0.58
2022-11-01,Comercializáveis,0.32
2022-11-01,Duráveis,-0.54
2022-11-01,Industriais,0.11
2022-11-01,Livres,0.22
2022-11-01,Monitorados,1.0
2022-11-01,Não comercializáveis,0.14
2022-11-01,Não-duráveis,0.49
2022-11-01,Semi-duráveis,0.89
2022-11-01,Serviços,0.13
2022-12-01,Alimentos,0.71
2022-12-01,Comercializáveis,1.08
2022-12-01,Duráveis,0.3
2022-12-01,Industriais,1.19
2022-12-01,Livres,0.74
2022-12-01,Monitorados,0.27
2022-12-01,Não comercializáveis,0.48
2022-12-01,Não-duráveis,1.19
2022-12-01,Semi-duráveis,1.43
2022-12-01,Serviços,0.44
2023-01-01,Alimentos,0.6
2023-01-01,Comercializáveis,0.24
2023-01-01,Duráveis,0.67
2023-01-01,Industriais,0.2
2023-01-01,Livres,0.47
2023-01-01,Monitorados,0.72
2023-01-01,Não comercializáveis,0.64
2023-01-01,Não-duráveis,0.27
2023-01-01,Semi-duráveis,0.1
2023-01-01,Serviços,0.6
2023-02-01,Alimentos,0.04
2023-02-01,Comercializáveis,0.38
2023-02-01,Duráveis,0.17
2023-02-01,Industriais,0.54
2023-02-01,Livres,0.84
2023-02-01,Monitorados,0.84
2023-02-01,Não comercializáveis,1.18
2023-02-01,Não-duráveis,0.51
2023-02-01,Semi-duráveis,-0.04
2023-02-01,Serviços,1.41
2023-03-01,Alimentos,-0.14
2023-03-01,Comercializáveis,0.07
2023-03-01,Duráveis,-0.16
2023-03-01,Industriais,0.27
2023-03-01,Livres,0.18
2023-03-01,Monitorados,2.33
2023-03-01,Não comercializáveis,0.25
2023-03-01,Não-duráveis,0.15
2023-03-01,Semi-duráveis,0.33
2023-03-01,Serviços,0.25
2023-04-01,Alimentos,0.73
2023-04-01,Comercializáveis,0.26
2023-04-01,Duráveis,0.13
2023-04-01,Industriais,0.4
2023-04-01,Livres,0.53
2023-04-01,Monitorados,0.86
2023-04-01,Não comercializáveis,0.73
2023-04-01,Não-duráveis,0.68
2023-04-01,Semi-duráveis,0.62
2023-04-01,Serviços,0.52
